"","Form.ID","Billing.Year","Num.Units","Address","Dwelling.Type","Condo.Complex.Name"
"380","3898","2011",4,"305 LINDEN AVE","Apartment Bldg",NA
"381","3898","2011",4,"520 ELM ST","Apartment Bldg",NA
"382","6373","2011",9,"700 W MORGAN ST","Apartment Bldg",NA
"383","6418","2011",100,"2020-    ORCHARD HOLLOW LN","Apartment Bldg",NA
"384","6483","2011",20,"1335 COURTLAND DR","Apartment Bldg",NA
"385","3777","2011",16,"2309 MYRON DR","Apartment Bldg",NA
"386","6642","2011",8,"1518 VARSITY DR","Apartment Bldg",NA
"387","6642","2011",136,"706- D   WEXFORD DR","Apartment Bldg",NA
"388","6642","2011",63,"3957 GREEN RD","Apartment Bldg",NA
"389","6642","2011",53,"1507 TIVOLI CT","Apartment Bldg",NA
"390","6826","2011",354,"6900 CRESCENT MOON CT","Apartment Bldg",NA
"391","6827","2011",340,"7100 CLAXTON CIR","Apartment Bldg",NA
"392","6863","2011",1,"3621 LYNN  RD","Apartment Bldg",NA
"393","6960","2011",4,"515 ST MARYS ST","Apartment Bldg",NA
"394","7011","2011",4,"3805 JACKSON  ST","Apartment Bldg",NA
"395","7011","2011",4,"3809 JACKSON ST","Apartment Bldg",NA
"396","7038","2011",8,"727 GASTON ST","Apartment Bldg",NA
"397","7038","2011",14,"632 CHAPPELL DR","Apartment Bldg",NA
"398","7105","2011",7,"605 DANIELS ST","Apartment Bldg",NA
"399","7000","2011",12,"417 HILL ST","Apartment Bldg",NA
"400","7130","2011",176,"4001 DEEP HOLLOW  DR","Apartment Bldg",NA
"401","7196","2011",11,"1610 GLENWOOD AVE","Apartment Bldg",NA
"402","7210","2011",276,"4149 LAKE LYNN  DR","Apartment Bldg",NA
"403","7214","2011",192,"3200 LYNN RIDGE DR","Apartment Bldg",NA
"404","7224","2011",362,"4500 MIMOSA TREE LA","Apartment Bldg",NA
"405","7271","2011",8,"567 DACIAN RD","Apartment Bldg",NA
"406","7309","2011",253,"1001 BEACH POINTE AVE","Apartment Bldg",NA
"407","7318","2011",11,"1201 S EAST ST","Apartment Bldg",NA
"408","10776","2011",14,"909 S BLOUNT ST","Apartment Bldg",NA
"409","7318","2011",12,"1320 POOLE  RD","Apartment Bldg",NA
"410","7326","2011",5,"712 GLENWOOD AVE","Apartment Bldg",NA
"411","7334","2011",5,"217 W MARTIN ST","Apartment Bldg",NA
"412","7346","2011",156,"12120 TANGO LA","Apartment Bldg",NA
"413","7374","2011",121,"12800 SPRUCE TREE WY","Apartment Bldg",NA
"414","7375","2011",10,"936 HEARTHRIDGE CT","Apartment Bldg",NA
"415","7410","2011",7,"1611 SUNRISE AVE","Apartment Bldg",NA
"416","7410","2011",3,"7317 LEESVILLE RD","Apartment Bldg",NA
"417","7455","2011",51,"700 HIGHGATE PL","Apartment Bldg",NA
"418","7487","2011",8,"5306 WESTERN BLVD","Apartment Bldg",NA
"419","7548","2011",336,"4810 WATERFORD CLUB XING","Apartment Bldg",NA
"420","7568","2011",306,"5817 MAGELLAN WY","Apartment Bldg",NA
"421","7637","2011",192,"3304 NEW BERN AVE","Apartment Bldg",NA
"422","7719","2011",10,"1316 SALTERTON CT","Apartment Bldg",NA
"423","7747","2011",16,"3116 HILLSBOROUGH ST","Apartment Bldg",NA
"424","10300","2011",4,"801 NEW BERN AVE","Apartment Bldg",NA
"425","8217","2011",20,"2201 NORTH HILLS  DR","Apartment Bldg",NA
"426","7743","2011",55,"817 HILLSBOROUGH ST","Apartment Bldg",NA
"427","7777","2011",10,"1508 COLLEGEVIEW AVE","Apartment Bldg",NA
"428","7777","2011",8,"721 CHAPPELL DR","Apartment Bldg",NA
"429","7818","2011",6,"200 BUCK JONES RD","Apartment Bldg",NA
"430","7818","2011",8,"200 BUCK JONES RD","Apartment Bldg",NA
"431","7901","2011",352,"3301 COTTON MILL DR","Apartment Bldg",NA
"432","7985","2011",5,"2212 HOPE ST","Apartment Bldg",NA
"433","7985","2011",5,"16 HORNE ST","Apartment Bldg",NA
"434","8096","2011",8,"303 PARK AVE","Apartment Bldg",NA
"435","8165","2011",48,"5620 TRINITY RD","Apartment Bldg",NA
"436","8166","2011",48,"2404 HILL  ST","Apartment Bldg",NA
"437","8232","2011",73,"2435 AVENT FERRY RD","Apartment Bldg",NA
"438","8233","2011",6,"1512 COLLEGEVIEW CT","Apartment Bldg",NA
"439","8233","2011",8,"4808 WALLINGFORD DR","Apartment Bldg",NA
"440","8233","2011",4,"901 HEARTHRIDGE CT","Apartment Bldg",NA
"441","8270","2011",336,"2700 BRIGADOON DR","Apartment Bldg",NA
"442","8281","2011",337,"2114 GORMAN ST","Apartment Bldg",NA
"443","10104","2011",438,"5301 SUMMIT MANOR LN","Apartment Bldg",NA
"444","8296","2011",4,"800 ST MARY'S ST","Apartment Bldg",NA
"445","8298","2011",176,"2610 TORQUAY XING","Apartment Bldg",NA
"446","8315","2011",12,"581 E LENOIR ST","Apartment Bldg",NA
"447","8351","2011",40,"4813 BLUEBIRD CT","Apartment Bldg",NA
"448","8496","2011",24,"1600 PINNA CT","Apartment Bldg",NA
"449","8496","2011",29,"1601 HAMMOCK PL","Apartment Bldg",NA
"450","10705","2011",20,"3801 LUPTON CIR","Apartment Bldg",NA
"451","8577","2011",235,"400-(402 A)   WOODS OF NORTH BEND DR","Apartment Bldg",NA
"452","8577","2011",236,"6200 SHANDA DR","Apartment Bldg",NA
"453","8614","2011",8,"1441 SAWYER RD","Apartment Bldg",NA
"454","8705","2011",5,"849 ATHENS DR","Apartment Bldg",NA
"455","8742","2011",40,"2821 LAODICEA DR","Apartment Bldg",NA
"456","8867","2011",8,"4716 HOYLE DR","Apartment Bldg",NA
"457","9025","2011",179,"712 TUCKER ST","Apartment Bldg",NA
"458","9059","2011",4,"700 COLEMAN ST","Apartment Bldg",NA
"459","9370","2011",233,"3801 GLEN VERDE TRL","Apartment Bldg",NA
"460","7917","2011",24,"2318 GRANT AVE","Apartment Bldg",NA
"461","10802","2011",364,"10210 PURCHASE XING","Apartment Bldg",NA
"462","8429","2011",172,"3915 DURALEIGH RD","Apartment Bldg",NA
"463","9116","2011",297,"4209 LASSITER MILL RD","Apartment Bldg",NA
"464","9818","2011",16,"2204 DORAL ST","Apartment Bldg",NA
"465","1051","2011",300,"8800 AUTUMN WINDS DR","Apartment Bldg",NA
"466","2551","2011",188,"3209 QUIET MILL RD","Apartment Bldg",NA
"467","9375","2011",4,"1913 PEACH CREEK CT","Apartment Bldg",NA
"468","9428","2011",200,"6801 WOODBEND DR","Apartment Bldg",NA
"469","9428","2011",192,"6915 WOODBEND DR","Apartment Bldg",NA
"470","9433","2011",121,"2717 WESTERN BLVD","Apartment Bldg",NA
"471","2875","2011",32,"2855 CLUB PLAZA RD","Apartment Bldg",NA
"472","2875","2011",33,"2920 MADELYN WATSON LA","Apartment Bldg",NA
"473","269","2011",4,"4948 PEBBLE BEACH DR","Apartment Bldg",NA
"474","1965","2011",180,"5400-    PORTREE PL","Apartment Bldg",NA
"475","501","2011",204,"5501 CENTERVIEW DR","Apartment Bldg",NA
"476","501","2011",170,"5500 CENTERVIEW DR","Apartment Bldg",NA
"477","10734","2011",220,"7300 HIHENGE CT","Apartment Bldg",NA
"478","10734","2011",136,"2205 STONEHENGE DR","Apartment Bldg",NA
"479","10734","2011",96,"7400 STONECLIFF DR","Apartment Bldg",NA
"480","1043","2011",312,"2401 TONY TANK LA","Apartment Bldg",NA
"481","3291","2011",15,"1505 KIRKLAND RD","Apartment Bldg",NA
"482","646","2011",238,"905 SHELLBROOK CT","Apartment Bldg",NA
"483","701","2011",144,"5200 FALLS OF NEUSE RD","Apartment Bldg",NA
"484","713","2011",28,"604 SMEDES PL","Apartment Bldg",NA
"485","713","2011",32,"2020 SMALLWOOD DR","Apartment Bldg",NA
"486","735","2011",276,"1545 SUNBOW FALLS LA","Apartment Bldg",NA
"487","737","2011",208,"6933 SPRING CREEK COVE","Apartment Bldg",NA
"488","737","2011",184,"6908 RIVER RUN","Apartment Bldg",NA
"489","833","2011",192,"1618 PROCTOR RD","Apartment Bldg",NA
"490","9530","2011",384,"3801 ROLLING GREEN CT","Apartment Bldg",NA
"491","882","2011",244,"6719 OLD WAKE FOREST RD","Apartment Bldg",NA
"492","10451","2011",174,"237 FARRINGTON DR","Apartment Bldg",NA
"493","894","2011",104,"8901 LANGWOOD DR","Apartment Bldg",NA
"494","937","2011",222,"1001 AVENT HILL","Apartment Bldg",NA
"495","947","2011",198,"2634 OBERLIN RD","Apartment Bldg",NA
"496","9540","2011",24,"3519 HORTON ST","Apartment Bldg",NA
"497","9540","2011",188,"3708 HORTON ST","Apartment Bldg",NA
"498","956","2011",174,"1220 TRINITY CHASE LA","Apartment Bldg",NA
"499","969","2011",72,"3832 COLBY DR","Apartment Bldg",NA
"500","1397","2011",274,"6601 ROCKGLEN WAY","Apartment Bldg",NA
"501","1167","2011",268,"4604 BAYMAR DR","Apartment Bldg",NA
"502","1180","2011",108,"5070 N NEW HOPE RD","Apartment Bldg",NA
"503","1328","2011",136,"1800 AVENT RIDGE RD","Apartment Bldg",NA
"504","1853","2011",84,"600 JAMAICA DR","Apartment Bldg",NA
"505","2460","2011",216,"6109 HILLSBOROUGH ST","Apartment Bldg",NA
"506","4261","2011",14,"1117 HADLEY RD","Apartment Bldg",NA
"507","10104","2011",320,"4702 SUMMIT OVERLOOK DR","Apartment Bldg",NA
"508","361","2011",168,"701 ROYAL ANNE  LA","Apartment Bldg",NA
"509","8278","2011",50,"2229 GARNER RD","Apartment Bldg",NA
"510","4780","2011",40,"2110 MAYVIEW RD","Apartment Bldg",NA
"511","4780","2011",20,"1105 PARKER ST","Apartment Bldg",NA
"512","4780","2011",42,"405 DOROTHEA DR","Apartment Bldg",NA
"513","8694","2011",24,"801 VARDAMAN ST","Apartment Bldg",NA
"514","5862","2011",4,"1216 ANGELUS DR","Apartment Bldg",NA
"515","2122","2011",48,"2109 AVENT FERRY RD","Apartment Bldg",NA
"516","9878","2011",4,"4925 PEBBLE BEACH DR","Apartment Bldg",NA
"517","9915","2011",409,"141 PARK AT NORTH HILLS  ST","Apartment Bldg",NA
"518","773","2011",10,"4761 BLUEBIRD CT","Apartment Bldg",NA
"519","2086","2011",242,"3806 BRENTWOOD RD","Apartment Bldg",NA
"520","10085","2011",7,"3801 SHERMAN  AVE","Apartment Bldg",NA
"521","7642","2011",4,"3344 HILLSBOROUGH  ST","Apartment Bldg",NA
"522","3487","2011",92,"4300 ST JAMES CHURCH RD","Apartment Bldg",NA
"523","10266","2011",157,"9250 BRUCKHAUS ST","Apartment Bldg",NA
"524","10266","2011",116,"9210 BRUCKHAUS ST","Apartment Bldg",NA
"525","2091","2011",228,"410 SHELLY RIVER RD","Apartment Bldg",NA
"526","10297","2011",8,"614 WILLS FOREST ST","Apartment Bldg",NA
"527","10322","2011",359,"1300 TRIBUTE CENTER DR","Apartment Bldg",NA
"528","3774","2011",5,"2701 GORDON ST","Apartment Bldg",NA
"529","4155","2011",228,"2050 BRENTMOOR DR","Apartment Bldg",NA
"530","2534","2011",208,"300 W HARGETT ST","Apartment Bldg",NA
"531","4491","2011",38,"3908 PADDINGTON CT","Apartment Bldg",NA
"532","4495","2011",80,"4000 TWICKENHAM CT","Apartment Bldg",NA
"533","4626","2011",26,"5433 PENWOOD DR","Apartment Bldg",NA
"534","3251","2011",10,"1615 COLLEGEVIEW AVE","Apartment Bldg",NA
"535","5265","2011",48,"551 BLUE RIDGE RD","Apartment Bldg",NA
"536","10487","2011",396,"4660 TOURNAMENT DR","Apartment Bldg",NA
"537","5659","2011",39,"6219 HUNTER ST","Apartment Bldg",NA
"538","6846","2011",178,"5000 BEAVERBROOK RD","Apartment Bldg",NA
"539","7212","2011",250,"8316 AMBER LANTERN ST","Apartment Bldg",NA
"540","8167","2011",32,"900 E LANE ST","Apartment Bldg",NA
"541","10589","2011",13,"1422 SCALES ST","Apartment Bldg",NA
"542","10731","2011",24,"1613 GORMAN ST","Apartment Bldg",NA
"543","10745","2011",156,"2141 THESIS CIR","Apartment Bldg",NA
"544","10805","2011",41,"3900 DURHAM DR","Apartment Bldg",NA
"545","10860","2011",48,"1601 ROYAL PINES DR","Apartment Bldg",NA
"546","3385","2011",1,"6709 MAGNOLIA CT","Single Family",NA
"547","8519","2011",1,"104 PINELAND CIR","Single Family",NA
"548","4848","2011",1,"1117 HAZELNUT DR","Single Family",NA
"549","7461","2011",1,"739 ELLINGTON ST","Single Family",NA
"550","3630","2011",1,"915 EDISON RD","Single Family",NA
"551","7521","2011",1,"204 IDLEWILD AV","Single Family",NA
"552","9088","2011",1,"604 HAY LA","Single Family",NA
"553","6847","2011",1,"828 COTTON PL","Single Family",NA
"554","5678","2011",1,"2211 EVERETT AV","Single Family",NA
"555","739","2011",1,"421 WALTON ST","Single Family",NA
"556","1568","2011",1,"509 DACIAN RD","Single Family",NA
"557","1384","2011",1,"420 PEYTON ST","Single Family",NA
"558","7741","2011",1,"1503 E LANE ST","Single Family",NA
"559","6785","2011",1,"213 PARKLAND RD","Single Family",NA
"560","933","2011",1,"2817 FRINKS ST","Single Family",NA
"561","5799","2011",1,"1132 UPCHURCH ST","Single Family",NA
"562","5799","2011",1,"1103 UPCHURCH ST","Single Family",NA
"563","3804","2011",1,"3049 SLIPPERY ELM DR","Single Family",NA
"564","9178","2011",1,"206 LINCOLN CT","Single Family",NA
"565","7700","2011",1,"1120 HIGHTOWER ST","Single Family",NA
"566","8975","2011",1,"627 CHURCH ST","Single Family",NA
"567","8871","2011",1,"8 MAYWOOD AV","Single Family",NA
"568","8865","2011",1,"3505 GLENRAVEN DR","Single Family",NA
"569","7700","2011",1,"107 BART ST","Single Family",NA
"570","7347","2011",1,"5300 WESTERN BLVD","Single Family",NA
"571","8428","2011",1,"705 METHOD RD","Single Family",NA
"572","5750","2011",1,"106 LORD ANSON DR","Single Family",NA
"573","9363","2011",1,"4424 WINDSTORM WY","Single Family",NA
"574","7790","2011",1,"1417 E JONES ST","Single Family",NA
"575","7647","2011",1,"1308 PENDER ST","Single Family",NA
"576","4507","2011",1,"520 S SAUNDERS ST","Single Family",NA
"577","7869","2011",2,"904 COLEMAN ST","Single Family",NA
"578","8871","2011",1,"1408 CURFMAN ST","Single Family",NA
"579","8675","2011",1,"111 PLAINVIEW AV","Single Family",NA
"580","3673","2011",1,"510 WORTH ST","Single Family",NA
"581","8486","2011",1,"917 GREENWICH ST","Single Family",NA
"582","7591","2011",1,"636 COLEMAN ST","Single Family",NA
"583","8813","2011",1,"403 BART ST","Single Family",NA
"584","191","2011",1,"117 CAMDEN ST","Single Family",NA
"585","4780","2011",1,"4245 BEACON CREST WY","Single Family",NA
"586","3625","2011",1,"114 ST AUGUSTINE AV","Single Family",NA
"587","8592","2011",1,"502 FRANK ST","Single Family",NA
"588","7777","2011",1,"3820 KELFORD ST","Single Family",NA
"589","7472","2011",1,"1505 JOE LOUIS AV","Single Family",NA
"590","3973","2011",1,"616 SARVER CT","Single Family",NA
"591","8871","2011",1,"546-    GRANITE ST","Single Family",NA
"592","9842","2011",1,"579 ROSE LA","Single Family",NA
"593","3785","2011",1,"720 BELMONT DR","Single Family",NA
"594","6404","2011",1,"7721 FIESTA WY","Single Family",NA
"595","5240","2011",1,"714 VAN BUREN RD","Single Family",NA
"596","3693","2011",1,"1117 HIGHTOWER ST","Single Family",NA
"597","9093","2011",1,"7901 NUGGET LA","Single Family",NA
"598","6880","2011",1,"208 RALEIGH BLVD","Single Family",NA
"599","7461","2011",1,"601 PARNELL DR","Single Family",NA
"600","8774","2011",1,"900 NEW BERN AV","Single Family",NA
"601","9429","2011",1,"312 CHAMBERLAIN ST","Single Family",NA
"602","1631","2011",1,"317 SUMMIT AV","Single Family",NA
"603","1750","2011",1,"1312 ARMSTRONG CIR","Single Family",NA
"604","10022","2011",1,"908 CHATHAM LA","Single Family",NA
"605","4437","2011",1,"1623 MONTROSE ST","Single Family",NA
"606","6273","2011",1,"1311 S PERSON ST","Single Family",NA
"607","2396","2011",1,"117 BERTIE DR","Single Family",NA
"608","578","2011",1,"1204 BOYER ST","Single Family",NA
"609","6662","2011",1,"216 SAWMILL RD","Single Family",NA
"610","4652","2011",1,"453 ROSE LA","Single Family",NA
"611","8064","2011",1,"3005 N NEW HOPE RD","Single Family",NA
"612","899","2011",1,"2210 VAN DYKE AV","Single Family",NA
"613","4780","2011",1,"4208 BEACON CREST WY","Single Family",NA
"614","8769","2011",1,"211 S TARBORO ST","Single Family",NA
"615","8290","2011",1,"508 SUNNYBROOK RD","Single Family",NA
"616","8990","2011",1,"2413 BOOTHBAY CT","Single Family",NA
"617","4366","2011",1,"7012 RAY RD","Single Family",NA
"618","9136","2011",1,"807 HADLEY RD","Single Family",NA
"619","7735","2011",1,"615 QUARRY ST","Single Family",NA
"620","7700","2011",1,"105 BART ST","Single Family",NA
"621","8676","2011",1,"208 IDLEWILD AV","Single Family",NA
"622","2970","2011",1,"1240 DALADAMS ST","Single Family",NA
"623","2319","2011",1,"206 GILBERT AV","Single Family",NA
"624","7478","2011",1,"1717 DALLAS ST","Single Family",NA
"625","578","2011",1,"1109 HOLMES ST","Single Family",NA
"626","9962","2011",1,"712 TYLER RD","Single Family",NA
"627","6202","2011",1,"315 HOKE ST","Single Family",NA
"628","1747","2011",1,"440 DICKENS DR","Single Family",NA
"629","8901","2011",1,"1225 GREEN ST","Single Family",NA
"630","4168","2011",1,"5912 WINTERGREEN DR","Single Family",NA
"631","3519","2011",2,"305 KENNEDY ST","Single Family",NA
"632","10715","2011",1,"20 HILL ST","Single Family",NA
"633","7743","2011",1,"2213 POOLE RD","Single Family",NA
"634","6417","2011",1,"426 LAMONT ST","Single Family",NA
"635","8293","2011",1,"1418 RIDGE RD","Single Family",NA
"636","5367","2011",1,"587 E CABARRUS ST","Single Family",NA
"637","9310","2011",1,"522 W LENOIR ST","Single Family",NA
"638","4072","2011",1,"116 COLLETON RD","Single Family",NA
"639","8293","2011",1,"1416 RIDGE RD","Single Family",NA
"640","10605","2011",1,"201 BLEDSOE AV","Single Family",NA
"641","390","2011",1,"108 BLANCHARD ST","Single Family",NA
"642","8723","2011",1,"1109 S BLOODWORTH ST","Single Family",NA
"643","7852","2011",1,"2920 OKELLY ST","Single Family",NA
"644","3630","2011",1,"6005 WOODSTOCK DR","Single Family",NA
"645","8557","2011",1,"423 HAYWOOD ST","Single Family",NA
"646","4281","2011",1,"1410 COURTLAND DR","Single Family",NA
"647","2218","2011",1,"135 MAYWOOD AV","Single Family",NA
"648","6852","2011",1,"1507 E JONES ST","Single Family",NA
"649","9943","2011",1,"513 S BLOODWORTH ST","Single Family",NA
"650","7408","2011",1,"722 S STATE ST","Single Family",NA
"651","3826","2011",1,"2904 LITTLE JOHN RD","Single Family",NA
"652","499","2011",1,"609 SAWMILL RD","Single Family",NA
"653","8317","2011",1,"2328 STEVENS RD","Single Family",NA
"654","8549","2011",1,"5325 FAIRMEAD CIR","Single Family",NA
"655","8889","2011",1,"324 SUMMIT AV","Single Family",NA
"656","1798","2011",1,"1509 PRISMA CT","Single Family",NA
"657","6440","2011",1,"512 SUNNYBROOK RD","Single Family",NA
"658","3830","2011",1,"2212 MARINER CIR","Single Family",NA
"659","1403","2011",2,"1518 FAYETTEVILLE ST","Single Family",NA
"660","1263","2011",1,"2138 MILBURNIE RD","Single Family",NA
"661","2319","2011",1,"528 CAROLINA PINES AV","Single Family",NA
"662","2457","2011",1,"1350 CROSS LINK RD","Single Family",NA
"663","2934","2011",1,"7605 COPPER MINE LA","Single Family",NA
"664","3584","2011",1,"2731 BIG OAK ST","Single Family",NA
"665","8865","2011",1,"4036 CONVERSE DR","Single Family",NA
"666","10661","2011",1,"516 S SWAIN ST","Single Family",NA
"667","3625","2011",1,"520 ALSTON ST","Single Family",NA
"668","2344","2011",1,"2307 SHANNON ST","Single Family",NA
"669","8813","2011",1,"405 BART ST","Single Family",NA
"670","7461","2011",1,"217 S TARBORO ST","Single Family",NA
"671","1740","2011",2,"2611 CLARK AV","Single Family",NA
"672","7381","2011",1,"7400 OLD HUNDRED RD","Single Family",NA
"673","7000","2011",1,"128 LINCOLN CT","Single Family",NA
"674","6924","2011",1,"609 MONROE DR","Single Family",NA
"675","2190","2011",1,"2801 WYNCOTE DR","Single Family",NA
"676","3041","2011",1,"1229 BEVERLY DR","Single Family",NA
"677","4551","2011",1,"3303 ASHBY PL","Single Family",NA
"678","7275","2011",1,"120 PLAINVIEW AV","Single Family",NA
"679","7671","2011",1,"1300 BOYER ST","Single Family",NA
"680","7866","2011",1,"301 N KING CHARLES RD","Single Family",NA
"681","8317","2011",1,"602-    STACY ST","Single Family",NA
"682","6689","2011",1,"1708 TILBROOK CT","Single Family",NA
"683","8813","2011",1,"5 PANTOPS ST","Single Family",NA
"684","3241","2011",1,"513 S SWAIN ST","Single Family",NA
"685","7457","2011",1,"2209 MILBURNIE RD","Single Family",NA
"686","8330","2011",1,"2719 N MAYVIEW AV","Single Family",NA
"687","7173","2011",1,"425 COLLETON RD","Single Family",NA
"688","8678","2011",1,"2700 WYNCOTE DR","Single Family",NA
"689","2688","2011",1,"713 GLASCOCK ST","Single Family",NA
"690","7743","2011",1,"2607-    NEWBOLD ST","Single Family",NA
"691","7154","2011",1,"2412 TRUSTY TRL","Single Family",NA
"692","10884","2011",1,"111 SEAWELL AV","Single Family",NA
"693","5300","2011",1,"318 N FISHER ST","Single Family",NA
"694","8774","2011",1,"2210 MILLBANK ST","Single Family",NA
"695","7553","2011",1,"708 GROVE AV","Single Family",NA
"696","5269","2011",1,"516 STEEL ST","Single Family",NA
"697","9058","2011",1,"206 POPLAR ST","Single Family",NA
"698","8769","2011",1,"2301 POOLE RD","Single Family",NA
"699","10567","2011",1,"311 COLLETON RD","Single Family",NA
"700","8871","2011",1,"806 COTTON PL","Single Family",NA
"701","7067","2011",1,"7920 BRANDYAPPLE DR","Single Family",NA
"702","10569","2011",1,"705 FRIAR TUCK RD","Single Family",NA
"703","7408","2011",1,"828 S STATE ST","Single Family",NA
"704","2319","2011",1,"569 GRANITE ST","Single Family",NA
"705","7913","2011",1,"2721 PLAINSFIELD CIR","Single Family",NA
"706","9660","2011",1,"5505 OCRACOKE CT","Single Family",NA
"707","7169","2011",1,"111 HAYWOOD ST","Single Family",NA
"708","6566","2011",1,"8 S EAST ST","Single Family",NA
"709","8486","2011",1,"2600 LITTLE JOHN RD","Single Family",NA
"710","6552","2011",1,"2713 DAYTONA DR","Single Family",NA
"711","1060","2011",1,"408 COLUMBIA DR","Single Family",NA
"712","7520","2011",1,"7916 BRANDYAPPLE DR","Single Family",NA
"713","8331","2011",1,"520 DACIAN RD","Single Family",NA
"714","1060","2011",1,"3915 JACKSON ST","Single Family",NA
"715","6996","2011",1,"5317 GROVEWOOD PL","Single Family",NA
"716","5942","2011",1,"3829 MARCOM ST","Single Family",NA
"717","7588","2011",1,"2309 ELLERBE LA","Single Family",NA
"718","8967","2011",1,"1015 E DAVIE ST","Single Family",NA
"719","8745","2011",1,"425 HAYWOOD ST","Single Family",NA
"720","4437","2011",1,"1631 MONTROSE ST","Single Family",NA
"721","7399","2011",1,"217 BART ST","Single Family",NA
"722","1151","2011",1,"2727 BIG OAK ST","Single Family",NA
"723","10569","2011",1,"717 GLENBROOK DR","Single Family",NA
"724","8386","2011",1,"1821 GLENWOOD AV","Single Family",NA
"725","7959","2011",1,"936 FRIAR TUCK DR","Single Family",NA
"726","10542","2011",1,"2503 RENFROW RD","Single Family",NA
"727","7456","2011",1,"8012 MCGUIRE DR","Single Family",NA
"728","435","2011",1,"721 CARLISLE ST","Single Family",NA
"729","9254","2011",1,"705 BRENT RD","Single Family",NA
"730","10569","2011",1,"713 GLENBROOK DR","Single Family",NA
